row_type,epoch,global_step,lr,epoch_seconds,eval_performed,selection_score,improved,epochs_without_improve,early_stop_triggered,train/data_wait_fraction,train/data_wait_seconds,train/loss,train/noise_gate_loss,train/pesq_proxy_loss,train/predicted_pesq,train/sisdr_loss,train/spectral_loss,train/speech_preserve_loss,train/step_compute_seconds,train/teacher_mask_loss,train/teacher_wave_loss,train/wave_loss,val_rank/composite_count,val_rank/count,val_rank/delta_snr_count,val_rank/delta_snr_mean,val_rank/dnsmos_count,val_rank/pesq_count,val_rank/pesq_mean,val_rank/sample_rate,val_rank/sisdr_count,val_rank/sisdr_mean,val_rank/stoi_count,val_rank/stoi_mean,val_select/composite_count,val_select/count,val_select/delta_snr_count,val_select/delta_snr_mean,val_select/dnsmos_count,val_select/pesq_count,val_select/pesq_mean,val_select/sample_rate,val_select/sisdr_count,val_select/sisdr_mean,val_select/stoi_count,val_select/stoi_mean
epoch,11,13409,0.0005,150.28676916001132,1,2.5431954668823784,0,1,0,0.008853527829530918,1.330064905108884,0.06701006600977066,0.0,0.0,0.0,0.0,0.07588871165352146,0.0,148.899869502784,0.0836077440282524,0.021848441559249893,0.0012145298720084182,0.0,128.0,128.0,0.4921613392864633,0.0,128.0,2.55448448471725,16000.0,128.0,5.9550862312316895,128.0,0.854226163095256,0.0,1690.0,1690.0,0.05441505426684749,0.0,1690.0,2.5431954668823784,16000.0,1690.0,5.786046504974365,1690.0,0.8511589529797149
epoch,12,14628,0.0005,146.27843312200275,1,2.5653481771254683,1,0,0,0.008044669054339506,1.1763311147224158,0.0667220698127109,0.0,0.0,0.0,0.0,0.0758630335606005,0.0,145.04859209549613,0.08319860988642663,0.02169378637393495,0.0012177490937293196,0.0,128.0,128.0,0.11007699272860197,0.0,128.0,2.5681748567149043,16000.0,128.0,5.385844707489014,128.0,0.8532514939718566,0.0,1690.0,1690.0,-0.28831006499861084,0.0,1690.0,2.5653481771254683,16000.0,1690.0,5.237555027008057,1690.0,0.8496711063957983
epoch,13,15847,0.0005,146.96312493699952,1,2.572054506406276,1,0,0,0.008665927665774365,1.2731121113756672,0.06613749762579885,0.0,0.0,0.0,0.0,0.07575591422244601,0.0,145.63696612569038,0.0823626039921015,0.02142618321970264,0.001213215744579165,0.0,128.0,128.0,0.24265643937239817,0.0,128.0,2.571925493888557,16000.0,128.0,5.604504108428955,128.0,0.8524301206108266,0.0,1690.0,1690.0,-0.15201064604137868,0.0,1690.0,2.572054506406276,16000.0,1690.0,5.475744724273682,1690.0,0.8495108170583977
epoch,14,17066,0.0005,148.41528860101243,1,2.557346497132228,0,1,0,0.00934968224046404,1.3871347187377978,0.06565164803077296,0.0,0.0,0.0,0.0,0.07576387167478116,0.0,146.9745617605804,0.08163143016575203,0.021232827492455558,0.0012134406697008853,0.0,128.0,128.0,0.26113595745868057,0.0,128.0,2.5610196059569716,16000.0,128.0,5.695765018463135,128.0,0.8536882073232865,0.0,1690.0,1690.0,-0.14836014258359156,0.0,1690.0,2.557346497132228,16000.0,1690.0,5.54835844039917,1690.0,0.8507228207689689
epoch,15,18285,0.0005,148.1607525779982,1,2.5634066624048897,0,2,0,0.008298896083415512,1.2291246258537285,0.06497962127108864,0.0,0.0,0.0,0.0,0.07551147539086084,0.0,146.87787822118844,0.08069630999842367,0.02094044714059812,0.0012071016783214085,0.0,128.0,128.0,0.22960952067535562,0.0,128.0,2.56806696113199,16000.0,128.0,5.612980365753174,128.0,0.8536096162841493,0.0,1690.0,1690.0,-0.16908132844059198,0.0,1690.0,2.5634066624048897,16000.0,1690.0,5.491513252258301,1690.0,0.8512482371019988
epoch,16,19504,0.0005,146.5076052020013,1,2.555715994651501,0,3,0,0.00812394845714634,1.1897811517410446,0.06504274746120416,0.0,0.0,0.0,0.0,0.075458956229897,0.0,145.26377625536406,0.08083631599152352,0.020888448445320472,0.0012067995647797813,0.0,128.0,128.0,0.3228785055944526,0.0,128.0,2.5654543014243245,16000.0,128.0,5.697634696960449,128.0,0.8545681953985155,0.0,1690.0,1690.0,-0.07099558187340121,0.0,1690.0,2.555715994651501,16000.0,1690.0,5.5662078857421875,1690.0,0.8517981360300044
epoch,17,20723,0.00025,185.81377507100115,1,2.574111319434713,1,0,0,0.011709494188135418,2.174677673232509,0.06310236285317619,0.0,0.0,0.0,0.0,0.07532334347256292,0.0,183.54450355630252,0.07792963350682204,0.020184315854134962,0.001206106619241474,0.0,128.0,128.0,0.24041091865542014,0.0,128.0,2.577375133521855,16000.0,128.0,5.611244201660156,128.0,0.8558280273993838,0.0,1690.0,1690.0,-0.17249199716271377,0.0,1690.0,2.574111319434713,16000.0,1690.0,5.47468376159668,1690.0,0.8530616771612963
epoch,18,21942,0.00025,147.98139115000959,1,2.5893709217302896,1,0,0,0.007945412303554757,1.175349311932223,0.06305813313545117,0.0,0.0,0.0,0.0,0.07517304947451552,0.0,146.75269608432427,0.07792942826746917,0.020098066383742036,0.0012022075637712023,0.0,128.0,128.0,0.3068590821241835,0.0,128.0,2.593425439670682,16000.0,128.0,5.685040473937988,128.0,0.8564679191935006,0.0,1690.0,1690.0,-0.10028990342340027,0.0,1690.0,2.5893709217302896,16000.0,1690.0,5.530885219573975,1690.0,0.8536158913172671
epoch,19,23161,0.00025,146.56356696999865,1,2.575898219918358,0,1,0,0.007426250290320041,1.0879907534399536,0.06264679990494906,0.0,0.0,0.0,0.0,0.07529214274831929,0.0,145.4180804004136,0.07725737182464729,0.01999421254216011,0.0012063336588197461,0.0,128.0,128.0,0.2568097488469517,0.0,128.0,2.581797545775771,16000.0,128.0,5.649085521697998,128.0,0.8554268756129525,0.0,1690.0,1690.0,-0.15432439947938678,0.0,1690.0,2.575898219918358,16000.0,1690.0,5.516019821166992,1690.0,0.8527114057332023
epoch,20,24380,0.00025,150.42985789501108,1,2.5969151238012596,1,0,0,0.009390419648941642,1.4120858818641864,0.06260468940983256,0.0,0.0,0.0,0.0,0.0754538899084356,0.0,148.96307674713898,0.07715534486665014,0.01997358710570009,0.0012126864636793635,0.0,128.0,128.0,0.17581981512397357,0.0,128.0,2.596612386405468,16000.0,128.0,5.504845142364502,128.0,0.8564042010388425,0.0,1690.0,1690.0,-0.2362769489516318,0.0,1690.0,2.5969151238012596,16000.0,1690.0,5.366442680358887,1690.0,0.8532508512394341
epoch,21,25599,0.00025,162.5404177059827,1,2.5835629965426654,0,1,0,0.008614847524544325,1.390192920458503,0.062395658007868005,0.0,0.0,0.0,0.0,0.07518686153074089,0.0,159.98154540662654,0.07693682837745418,0.019822118706066066,0.0012018085862355195,0.0,128.0,128.0,0.18932824554928626,0.0,128.0,2.5822236388921738,16000.0,128.0,5.557070732116699,128.0,0.8542197976849311,0.0,1690.0,1690.0,-0.2223204646756668,0.0,1690.0,2.5835629965426654,16000.0,1690.0,5.401644229888916,1690.0,0.8516505548090099
epoch,22,26818,0.00025,162.75220083500608,1,2.5953349217155277,0,2,0,0.009983950874722342,1.6241607525153086,0.06222472180038617,0.0,0.0,0.0,0.0,0.07526923749378903,0.0,161.05299710764666,0.07664913332687234,0.01977941599140483,0.001204847055239033,0.0,128.0,128.0,0.2066310574476935,0.0,128.0,2.5931583289057016,16000.0,128.0,5.58064603805542,128.0,0.8557201644598311,0.0,1690.0,1690.0,-0.19020276062416133,0.0,1690.0,2.5953349217155277,16000.0,1690.0,5.457133769989014,1690.0,0.8540140541896655
epoch,23,28037,0.00025,152.27603950799676,1,2.5822799148644218,0,3,0,0.009048446136785425,1.3773094869684428,0.06213412061333656,0.0,0.0,0.0,0.0,0.07516124657828169,0.0,150.83771905468893,0.07654993197559039,0.01971988947611299,0.0012048461370478011,0.0,128.0,128.0,0.3125591500372402,0.0,128.0,2.5798429856076837,16000.0,128.0,5.742547512054443,128.0,0.8560840395820689,0.0,1690.0,1690.0,-0.07932627946793736,0.0,1690.0,2.5822799148644218,16000.0,1690.0,5.632288932800293,1690.0,0.8545670487736029
epoch,24,29256,0.000125,152.57014697202248,1,2.5932083730866924,0,4,0,0.009308924974702884,1.4196401358640287,0.06114373780585294,0.0,0.0,0.0,0.0,0.0750239396328756,0.0,151.08348344950355,0.07510235856139728,0.01931491864186584,0.0012016603991047764,0.0,128.0,128.0,0.31692779361931545,0.0,128.0,2.5900312522426248,16000.0,128.0,5.7308454513549805,128.0,0.8568571863921108,0.0,1690.0,1690.0,-0.08859304189472943,0.0,1690.0,2.5932083730866924,16000.0,1690.0,5.60664701461792,1690.0,0.8547122632006956
epoch,25,30475,0.000125,151.15933474700432,1,2.58987026524967,0,5,0,0.009215578652375381,1.3924735735636204,0.06113563447738398,0.0,0.0,0.0,0.0,0.07510398055707167,0.0,149.70748727422324,0.0750649282991446,0.01932431329530683,0.0012037869192301918,0.0,128.0,128.0,0.27830826059604935,0.0,128.0,2.5887894360348582,16000.0,128.0,5.7131805419921875,128.0,0.8569214764386954,0.0,1690.0,1690.0,-0.11398924005494528,0.0,1690.0,2.58987026524967,16000.0,1690.0,5.586518287658691,1690.0,0.8548662380937088
epoch,26,31694,0.000125,152.8821317180118,1,2.5890926069761875,0,6,0,0.008249825993348352,1.2606855184130836,0.06105100852150815,0.0,0.0,0.0,0.0,0.07514870149970446,0.0,151.55290345055982,0.07493021544848337,0.019282287840102667,0.0012060813543709932,0.0,128.0,128.0,0.2901408373206468,0.0,128.0,2.588142853230238,16000.0,128.0,5.714653491973877,128.0,0.8575399385409405,0.0,1690.0,1690.0,-0.1041342131221531,0.0,1690.0,2.5890926069761875,16000.0,1690.0,5.598359107971191,1690.0,0.8551416968060824
epoch,27,32913,6.25e-05,160.7224208090047,1,2.6011589472815837,1,0,0,0.010445094589838173,1.6779743748775218,0.06055235938215667,0.0,0.0,0.0,0.0,0.0749802065308804,0.0,158.96914666795055,0.07422132616506628,0.019090122563139498,0.0011999558727744007,0.0,128.0,128.0,0.25597741159319615,0.0,128.0,2.5968832578510046,16000.0,128.0,5.669103145599365,128.0,0.8568236359150955,0.0,1690.0,1690.0,-0.13912300813334735,0.0,1690.0,2.6011589472815837,16000.0,1690.0,5.548147201538086,1690.0,0.8550204484309077
epoch,28,34132,6.25e-05,159.6584255050111,1,2.5957435166342018,0,1,0,0.00877062417662106,1.3997378173226025,0.060599652153361126,0.0,0.0,0.0,0.0,0.07508652705861174,0.0,158.1941279252933,0.07426644263940331,0.019107221793062477,0.0012047531082175697,0.0,128.0,128.0,0.23956134790794129,0.0,128.0,2.5941726779565215,16000.0,128.0,5.6306538581848145,128.0,0.8568562587742632,0.0,1690.0,1690.0,-0.1611512957738133,0.0,1690.0,2.5957435166342018,16000.0,1690.0,5.507101058959961,1690.0,0.8550264863524402
epoch,29,35351,6.25e-05,157.0886169949954,1,2.589924411801897,0,2,0,0.00866196644058041,1.3601683816523291,0.06047638856222925,0.0,0.0,0.0,0.0,0.07501693177201202,0.0,155.66749860168784,0.07409749759500196,0.019061391559674713,0.001203543493144865,0.0,128.0,128.0,0.3325838851330997,0.0,128.0,2.5862975819036365,16000.0,128.0,5.7826104164123535,128.0,0.8572743774269819,0.0,1690.0,1690.0,-0.06433701213586776,0.0,1690.0,2.589924411801897,16000.0,1690.0,5.658758640289307,1690.0,0.8551329979402954
epoch,30,36570,6.25e-05,174.42816471401602,1,2.602275713378861,1,0,0,0.009186289425079515,1.6016425137058832,0.06047055837900742,0.0,0.0,0.0,0.0,0.07512632347918417,0.0,172.74976746182074,0.07406966783369145,0.01903922825752222,0.0012047479660076436,0.0,128.0,128.0,0.23159238929001227,0.0,128.0,2.5980865443125367,16000.0,128.0,5.5992655754089355,128.0,0.8569130792114692,0.0,1690.0,1690.0,-0.16248858788584283,0.0,1690.0,2.602275713378861,16000.0,1690.0,5.482054233551025,1690.0,0.8551301683189171
epoch,31,37789,6.25e-05,171.15786941099213,1,2.5947316161979583,0,1,0,0.009679169717585319,1.655915141076548,0.06038251476724486,0.0,0.0,0.0,0.0,0.07509393344608069,0.0,169.42437267204514,0.07392971854201588,0.019042366056705323,0.0012037028109985598,0.0,128.0,128.0,0.34679847661224744,0.0,128.0,2.594175140373409,16000.0,128.0,5.804013729095459,128.0,0.8574450867582725,0.0,1690.0,1690.0,-0.06425636129363453,0.0,1690.0,2.5947316161979583,16000.0,1690.0,5.667093276977539,1690.0,0.8549296328241754
epoch,32,39008,6.25e-05,161.4228184229869,1,2.5964832703742755,0,2,0,0.00907772546070748,1.4647688301338349,0.06034047073448555,0.0,0.0,0.0,0.0,0.0751121925179395,0.0,159.8938045783725,0.07386501261183627,0.019018528890552288,0.0012087799824109199,0.0,128.0,128.0,0.2548940562053648,0.0,128.0,2.5929556768387556,16000.0,128.0,5.68890380859375,128.0,0.8574447134973844,0.0,1690.0,1690.0,-0.13715475619388728,0.0,1690.0,2.5964832703742755,16000.0,1690.0,5.572540760040283,1690.0,0.8552775450806269
epoch,33,40227,6.25e-05,151.9751247910026,1,2.599317224350201,0,3,0,0.007868155288335413,1.1952825543412473,0.06018809119729941,0.0,0.0,0.0,0.0,0.07507511187983498,0.0,150.7186681163148,0.07364673054699922,0.01895513586773307,0.001204963288703701,0.0,128.0,128.0,0.2865199482984513,0.0,128.0,2.5948276137933135,16000.0,128.0,5.720937728881836,128.0,0.8572181466246018,0.0,1690.0,1690.0,-0.11274508558992094,0.0,1690.0,2.599317224350201,16000.0,1690.0,5.5895514488220215,1690.0,0.8554473801296761
epoch,34,41446,3.125e-05,200.70391061500413,1,2.6029517441811647,1,0,0,0.009501844536608297,1.9060887667583302,0.060112303646985776,0.0,0.0,0.0,0.0,0.07514500709967206,0.0,198.69588482001564,0.07350927508505668,0.01893994115580292,0.0012058884255086485,0.0,128.0,128.0,0.23884054002392172,0.0,128.0,2.598256736062467,16000.0,128.0,5.653440475463867,128.0,0.856923773267082,0.0,1690.0,1690.0,-0.1535997505171967,0.0,1690.0,2.6029517441811647,16000.0,1690.0,5.534464359283447,1690.0,0.8549801907658011
epoch,35,42665,3.125e-05,151.55554994297563,1,2.6020859870684925,0,1,0,0.007819536165421576,1.184639609826263,0.05997917871430235,0.0,0.0,0.0,0.0,0.07497154464112431,0.0,150.3127874453494,0.07336169521922553,0.018865711174116846,0.0012011775399128112,0.0,128.0,128.0,0.23832075053858837,0.0,128.0,2.5989918960258365,16000.0,128.0,5.644416332244873,128.0,0.8572382095517755,0.0,1690.0,1690.0,-0.15780059087098838,0.0,1690.0,2.6020859870684925,16000.0,1690.0,5.519049644470215,1690.0,0.8551421030317412
epoch,36,43884,3.125e-05,184.3040830299724,1,2.600012988592746,0,2,0,0.012140717518446498,2.236420982022537,0.06002766346532952,0.0,0.0,0.0,0.0,0.07492193451320861,0.0,181.97188290319173,0.07345998374603145,0.018853523791404755,0.001200454587489672,0.0,128.0,128.0,0.2799461106834237,0.0,128.0,2.595788878388703,16000.0,128.0,5.705366134643555,128.0,0.8571292600405143,0.0,1690.0,1690.0,-0.10770390558513297,0.0,1690.0,2.600012988592746,16000.0,1690.0,5.592588424682617,1690.0,0.8550501245527142
epoch,37,45103,3.125e-05,144.05657593300566,1,2.6000331371493592,0,3,0,0.006987084481950143,1.0061657171463594,0.05996428680979785,0.0,0.0,0.0,0.0,0.07500451148301975,0.0,142.99749127964606,0.07332655716568257,0.01887069426024664,0.0012028859036035265,0.0,128.0,128.0,0.2802484371215873,0.0,128.0,2.5947295669466257,16000.0,128.0,5.702246189117432,128.0,0.8573251618592709,0.0,1690.0,1690.0,-0.11996946806809294,0.0,1690.0,2.6000331371493592,16000.0,1690.0,5.577368259429932,1690.0,0.8554327421198532
epoch,38,46322,1.5625e-05,143.89633868899546,1,2.6019124324505145,0,4,0,0.008476113006543265,1.2192405717796646,0.059873235085711705,0.0,0.0,0.0,0.0,0.07487193218159617,0.0,142.62506292422768,0.07324214785728815,0.018788617595547383,0.0011993012943931941,0.0,128.0,128.0,0.2651594019908735,0.0,128.0,2.5984971346333623,16000.0,128.0,5.68359899520874,128.0,0.8573431184733299,0.0,1690.0,1690.0,-0.13212001458087136,0.0,1690.0,2.6019124324505145,16000.0,1690.0,5.558431148529053,1690.0,0.8554581906793823
epoch,39,47541,1.5625e-05,144.95998385202256,1,2.5996617434998237,0,5,0,0.009537012067988506,1.3819723303022329,0.05983301208731187,0.0,0.0,0.0,0.0,0.07501580558222175,0.0,143.52424362604506,0.07311936512503886,0.018836080207442825,0.0012037549828019885,0.0,128.0,128.0,0.28426653397398727,0.0,128.0,2.596690809354186,16000.0,128.0,5.720536231994629,128.0,0.8572904954703532,0.0,1690.0,1690.0,-0.11280521287113773,0.0,1690.0,2.5996617434998237,16000.0,1690.0,5.600887775421143,1690.0,0.8552448700012858
epoch,40,48760,1.5625e-05,142.12584769900423,1,2.6027043752416352,0,6,0,0.008603895441192817,1.222383181884652,0.05983544664550649,0.0,0.0,0.0,0.0,0.07514271806616878,0.0,140.85084286317579,0.07309754067532248,0.018822049491345832,0.001207749004572419,0.0,128.0,128.0,0.21791490197195135,0.0,128.0,2.5990890143439174,16000.0,128.0,5.599383354187012,128.0,0.8568696420891609,0.0,1690.0,1690.0,-0.18155480959359327,0.0,1690.0,2.6027043752416352,16000.0,1690.0,5.474524974822998,1690.0,0.8548379522238735
epoch,41,49979,7.8125e-06,142.82511151200742,1,2.600017170511054,0,7,0,0.008225158208112591,1.1743282595125493,0.059876568172313425,0.0,0.0,0.0,0.0,0.07499334388783077,0.0,141.5983977841388,0.07320967090176304,0.018807047642645187,0.0012032342551574432,0.0,128.0,128.0,0.2683062879881808,0.0,128.0,2.5962366107851267,16000.0,128.0,5.684540748596191,128.0,0.8574036464171385,0.0,1690.0,1690.0,-0.12999809415276176,0.0,1690.0,2.600017170511054,16000.0,1690.0,5.56121301651001,1690.0,0.8553355612291184
epoch,42,51198,7.8125e-06,144.7649971760111,1,2.5994258043328684,0,8,1,0.007304459917535827,1.057052844145801,0.05979240932016709,0.0,0.0,0.0,0.0,0.07495624999576068,0.0,143.65629435461597,0.07309000045855676,0.01877987786051775,0.0012020798511016226,0.0,128.0,128.0,0.2895679675431961,0.0,128.0,2.5952849155291915,16000.0,128.0,5.716507434844971,128.0,0.8572756055433478,0.0,1690.0,1690.0,-0.11072529511807767,0.0,1690.0,2.5994258043328684,16000.0,1690.0,5.591572284698486,1690.0,0.8552594764688598
